method,contrast_id,effect_type,program,k,estimate,se_hksj,ci_low,ci_high,p,tau2,i2,q,q_p,prediction_low,prediction_high,max_weight_fraction,direction_concordance,n_study_fdr_le_005,all_study_effects_same_sign,datasets,study_effects,study_fdr,meta_fdr
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_MYOGENESIS,3,0.54127303447435993,0.89291844335761472,-3.3006449432819212,4.3831910122306414,0.60602982894812119,2.0099424069241127,87.510392420785891,16.013313367255108,0.00033323697527089637,-20.747766361726029,21.830312430674752,0.36683444744062182,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.933571491486;GSE234774:2.01169489101;GSE304399:0.365157001224,GSE162610:0.48702746627;GSE234774:0.000776402446736;GSE304399:0.746921997646,0.69687435626257788
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_PANCREAS_BETA_CELLS,3,0.26996671847922493,0.4810200265172081,-1.7996954116791992,2.3396288486376493,0.63113054952884851,0.27270358904787528,37.20416564441566,3.1849246379543374,0.20342409952541368,-8.7512941767080044,9.2912276136664538,0.38711245215987916,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.549437020412;GSE234774:0.980410260634;GSE304399:0.279747548145,GSE162610:0.645393595384;GSE234774:0.114495082425;GSE304399:0.79565695399,0.69687435626257788
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,0.4386559176360002,0.82495387581691837,-3.1108341280650622,3.9881459633370628,0.64806211946852832,1.6541927183544085,83.994744844230681,12.495895757582295,0.0019344197296509054,-18.976248692941393,19.853560528213396,0.36466748837859037,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.906875151373;GSE234774:1.8159849665;GSE304399:0.246731764451,GSE162610:0.49357304518;GSE234774:0.00208978360441;GSE304399:0.813486164663,0.69687435626257788
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_PEROXISOME,3,0.33551003181305644,0.83616839327346959,-3.2622321880352589,3.9332522516613717,0.72704914007258836,1.6859631987735715,82.830979793709616,11.648888381337215,0.002954445804655675,-19.287826770095123,19.958846833721239,0.35878176697857839,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.11511678946;GSE234774:1.67521295228;GSE304399:0.346036184018,GSE162610:0.384526768361;GSE234774:0.00657025597019;GSE304399:0.746921997646,0.75734285424227954
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,3,-0.0630605360861686,0.4507109871669302,-2.0023133953480357,1.8761923231756983,0.90154689064387339,0.18060899860362123,24.675266246989725,2.6551703542132628,0.26511669879860872,-7.9342379142344628,7.8081168420621259,0.39584352292581187,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.662072801008;GSE234774:0.66930478702;GSE304399:-0.385401416528,GSE162610:0.545408120247;GSE234774:0.268708143016;GSE304399:0.744439172079,0.91994580677946269
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_FATTY_ACID_METABOLISM,3,0.0050739108515414433,0.63576139107979679,-2.730386573947261,2.7405343956503443,0.99435678276184314,0.75736595351041391,63.852704416725594,5.5329173807553484,0.062884303684874687,-13.689117453877598,13.699265275580681,0.35623841930105316,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.07687845438;GSE234774:1.00956776144;GSE304399:0.0614464220145,GSE162610:0.384526768361;GSE234774:0.128000223875;GSE304399:0.976853112918,0.99435678276184314
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_ADIPOGENESIS,3,-0.21779694646790679,0.97661146764647133,-4.4198169436416244,3.9842230507058112,0.84423096295886202,2.3829395336712063,83.576205313923296,12.177453738480443,0.0022682949133241699,-23.427791968075763,22.99219807513995,0.35177876858532764,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-2.18690938913;GSE234774:0.848520312656;GSE304399:0.635321651397,GSE162610:0.0368585394524;GSE234774:0.24374125377;GSE304399:0.573787633425,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,3,1.1927748019253883,0.52175021006631717,-1.0521351636638063,3.437684767514583,0.14956954987718341,0.40013178183671827,50.658573351470395,4.0533890806329183,0.13177036370000123,-9.2259649223546596,11.611514526205436,0.35854844036761779,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.224922475687;GSE234774:1.1081454252;GSE304399:2.0700314829,GSE162610:0.785050795689;GSE234774:0.153912571288;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_ANDROGEN_RESPONSE,3,0.29334163772262917,0.99422915098826581,-3.9844811327735226,4.571164408218781,0.79576946512388469,2.511011652087265,85.127982836296155,13.448074850808633,0.0012016767264721117,-23.476103828436507,24.062787103881767,0.35306145171344633,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.74145628655;GSE234774:0.980218475126;GSE304399:1.51969022794,GSE162610:0.0422311422143;GSE234774:0.113776941409;GSE304399:0.0780755811389,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_ANGIOGENESIS,3,0.86266021536310256,0.33679922579700328,-0.58646989288987894,2.3117903236160839,0.12457498083402288,0,0,1.9505495934551318,0.37708871657893905,-3.4167797025987507,5.1421001333249556,0.54896521146994193,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.00583241964277;GSE234774:1.17027369802;GSE304399:0.964297998581,GSE162610:0.9935063184;GSE234774:0.111179658772;GSE304399:0.366904566389,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_APICAL_JUNCTION,3,0.26989105489062265,0.9496897386748534,-3.8162940916337882,4.3560762014150338,0.80298675849224843,2.2486542511757546,83.834539687898058,12.372057221919876,0.0020579835990614352,-22.283407064447051,22.823189174228293,0.35916590062882714,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.68678518875;GSE234774:1.14362661878;GSE304399:1.24383372116,GSE162610:0.0422311422143;GSE234774:0.111179658772;GSE304399:0.228223992599,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_APICAL_SURFACE,3,0.15705618278361203,0.87866984298211792,-3.6235550156719287,3.9376673812391529,0.87460711221179455,1.8329711153688217,80.058657622921046,10.02941508240111,0.0066395735550016195,-20.350899211362918,20.665011576930144,0.35307127217684003,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.53004793583;GSE234774:1.39844622766;GSE304399:0.525381551179,GSE162610:0.0578481526978;GSE234774:0.113776941409;GSE304399:0.63222849311,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,3,0.33058354382699734,1.0799822556070018,-4.3162050563414498,4.9773721439954448,0.78845263681138722,3.0360262149621282,87.148182049205687,15.56200070416021,0.00041759422434619383,-25.716788717696744,26.377955805350737,0.35029147310612474,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.86883656801;GSE234774:1.14178986947;GSE304399:1.62093788928,GSE162610:0.0368585394524;GSE234774:0.111179658772;GSE304399:0.0770590859175,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_BILE_ACID_METABOLISM,3,-0.55318673363963389,0.58131338216079753,-3.0543763442336811,1.9480028769544135,0.44172827484900001,0.48653126047124556,47.96212417193486,3.8433544186316637,0.14636127765743587,-12.09036821912675,10.983994751847481,0.3382435109908426,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.69850586365;GSE234774:0.056585879153;GSE304399:0.00766884435644,GSE162610:0.0422311422143;GSE234774:0.939089939004;GSE304399:0.991787400689,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,-0.54616967036173036,0.4712720686461066,-2.5738897229765767,1.4815503822531157,0.36615873413884736,0.17862010829006184,30.110288556181182,2.8616515345147899,0.23911139034027687,-8.5894830121396772,7.4971436714162172,0.38436210634627177,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.54347668654;GSE234774:-0.18175910552;GSE304399:-0.0113369449976,GSE162610:0.057215897057;GSE234774:0.785415700261;GSE304399:0.991787400689,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_COAGULATION,3,0.57609374480785991,0.90857791521665965,-3.3332015022891759,4.4853889919048955,0.59088869875475192,2.0078711338717778,81.596789127540731,10.867668766394655,0.0043663215138483322,-20.811830696379356,21.964018185995076,0.3533854163984505,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.25902285898;GSE234774:1.09580324792;GSE304399:1.7910486378,GSE162610:0.107923741728;GSE234774:0.113776941409;GSE304399:0.047483874623,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,3,0.86503411128266883,0.98069517281678686,-3.3545566510895997,5.0846248736549375,0.47078707389289781,2.4384058551583436,84.878798991433939,13.226462625997858,0.0013424871370083947,-22.564631629568716,24.294699852134052,0.34860490012610362,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.13018720577;GSE234774:1.46247007665;GSE304399:2.13271335864,GSE162610:0.148302486979;GSE234774:0.102700658557;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_DNA_REPAIR,3,-0.29094256600170915,0.86021600834885903,-3.9921533224981136,3.410268190494695,0.76740151203186735,1.7345130718642681,78.399030160879803,9.2588435375615479,0.0097604012396646737,-20.278431263909145,19.696546131905723,0.35542103870094016,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-2.02703278812;GSE234774:0.622534924758;GSE304399:0.489177552502,GSE162610:0.0368585394524;GSE234774:0.39128100038;GSE304399:0.640921956402,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,3,0.60729629483085945,0.7976870366376444,-2.8248740108438599,4.0394666005055786,0.52598614622803952,1.457561448269842,76.754458093323507,8.6038002814878158,0.013542801319756088,-17.778832466029897,18.993425055691617,0.34240599744174627,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.842297257017;GSE234774:0.632660672214;GSE304399:1.94103953879,GSE162610:0.293290522705;GSE234774:0.395478403981;GSE304399:0.0323808776674,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,0.68618047243777502,0.33666151556401475,-0.7623571165053239,2.1347180613808741,0.17840406633654096,0,0,1.3810984102905122,0.50130067653860588,-3.5915096711094594,4.9638706159850097,0.56987244637013068,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.0121753578423;GSE234774:0.976684891626;GSE304399:0.632993903355,GSE162610:0.9935063184;GSE234774:0.113776941409;GSE304399:0.573787633425,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,-0.26703292586978361,0.68783334809265562,-3.2265409586533598,2.6924751069137929,0.7352780703455104,1.0139990201812712,72.095027244474835,7.1671813390464649,0.027775785319596909,-15.761903081113106,15.22783722937354,0.38198469705316218,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.69692936618;GSE234774:0.577463965143;GSE304399:0.111757998191,GSE162610:0.0422311422143;GSE234774:0.331466059402;GSE304399:0.912895620845,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_LATE,3,-0.21768790682410719,0.66110746141696097,-3.0622037303475311,2.6268279166993169,0.77323120453976601,0.88601713742605093,68.347304859759348,6.3185772685036339,0.042455932036690243,-14.833028351828096,14.397652538179882,0.39360527662623268,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.60961091336;GSE234774:0.489343820492;GSE304399:0.294902846313,GSE162610:0.0488964151957;GSE234774:0.39128100038;GSE304399:0.779015823282,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_FATTY_ACID_METABOLISM,3,-0.48025935594686908,0.88570889187041457,-4.2911571373164792,3.330638425422741,0.64199697870927774,1.8262593538031719,77.68055455268204,8.9607961126127904,0.011328902715852062,-21.010669559317758,20.050150847424018,0.34140233027990102,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-2.23486181963;GSE234774:0.262754426737;GSE304399:0.555911222413,GSE162610:0.0368585394524;GSE234774:0.736642276204;GSE304399:0.619655419345,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_G2M_CHECKPOINT,3,0.72933396358275004,0.8510982531388358,-2.9326462585700606,4.3913141857355606,0.48177187507558594,1.7223422408030442,79.74283752472796,9.8730510871964654,0.0071794999470986423,-19.145666146637303,20.604334073802804,0.34532955480785377,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.91550067774;GSE234774:0.963513904454;GSE304399:2.03138222833,GSE162610:0.252695072837;GSE234774:0.193842435805;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_GLYCOLYSIS,3,0.031803138717336046,0.69007978962085559,-2.937370551839773,3.0009768292744448,0.96742944220361193,0.98838579320817732,69.693588052808181,6.599263560084089,0.036896751020316101,-15.345308142054353,15.408914419489026,0.38147458616562407,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.38238360856;GSE234774:0.837405249134;GSE304399:0.501110698374,GSE162610:0.0803243673747;GSE234774:0.193842435805;GSE304399:0.638910626955,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_HEDGEHOG_SIGNALING,3,0.15564397981184283,0.77964872175663091,-3.1989137211000038,3.5102016807236893,0.86022359557626416,1.3921057074651306,78.362855489543719,9.243363878415142,0.0098362381857610894,-17.813453672724737,18.124741632348421,0.3776917311801502,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.33440295725;GSE234774:1.25938477656;GSE304399:0.349154791118,GSE162610:0.0907207539247;GSE234774:0.111179658772;GSE304399:0.751550204884,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_HEME_METABOLISM,3,0.091352989238553894,1.067242642941272,-4.5006214817177401,4.6833274601948478,0.93958419829598372,2.9263367961069795,85.868876906083372,14.153156735723217,0.00084465831961873618,-25.527783100872195,25.710489079349305,0.34499450092972633,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-2.06399200639;GSE234774:1.0323538595;GSE304399:1.2621643505,GSE162610:0.0368585394524;GSE234774:0.189229889502;GSE304399:0.228223992599,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_HYPOXIA,3,0.017584279539863051,0.8204359681256278,-3.5124667783005119,3.5476353373802381,0.9848464278800354,1.5669271928316735,78.499674673386494,9.3021848256610458,0.0095511624170816385,-18.999501499940258,19.034670059019987,0.36875622206869141,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.68414083814;GSE234774:0.817389832951;GSE304399:0.798373520681,GSE162610:0.0422311422143;GSE234774:0.189801821282;GSE304399:0.468935964935,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,3,0.49040361434683788,0.94043788515666593,-3.555974019382302,4.5367812480759779,0.65403937478888829,2.1937033794129595,83.179948856809929,11.890570266248798,0.0026181557190036496,-21.802113134841562,22.78292036353524,0.3539615978729595,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.42392613488;GSE234774:1.06888764685;GSE304399:1.70983459634,GSE162610:0.0754615097105;GSE234774:0.113776941409;GSE304399:0.048255365897,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,1.3330449758640437,0.41392845741348039,-0.44794543134705167,3.1140353830751391,0.084392374339546258,0.098993124529279622,29.736406723017282,2.8464243098355313,0.24093883969012553,-5.2733248913264914,7.9394148430545792,0.42531914754364158,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.437696289474;GSE234774:1.32198546497;GSE304399:2.00100332082,GSE162610:0.60166760993;GSE234774:0.111179658772;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,3,0.96619222910528291,0.69337165368545373,-2.0171452093553333,3.9495296675658986,0.2981367147767226,1.0040006179250307,70.9300179114488,6.8799491995135114,0.03206549978901136,-14.516436169129427,16.448820627339995,0.35891106726538924,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.402160357382;GSE234774:1.11184020045;GSE304399:2.03579987108,GSE162610:0.617863071659;GSE234774:0.113776941409;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,0.54457624422634798,1.1827564005142039,-4.5444138110747394,5.6335662995274349,0.69042116629756789,3.7543668802563634,89.632888347066427,19.291776407501729,6.4691017203746993e-05,-28.299570835790909,29.388723324243607,0.34219539114278458,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.795567828;GSE234774:1.1245438794;GSE304399:2.19891380055,GSE162610:0.039915442141;GSE234774:0.113776941409;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,0.5575994100193804,1.1717764496641379,-4.484147729784155,5.5993465498229167,0.68108720487996088,3.6779217366078867,89.468646534595635,18.990911344586696,7.5192755183585487e-05,-27.998819881140921,29.114018701179685,0.34268675830191159,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.77122409942;GSE234774:1.15912708015;GSE304399:2.17470678027,GSE162610:0.0412426416684;GSE234774:0.113776941409;GSE304399:0.0252554904534,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,3,-0.95712235711598326,0.407463494316057,-2.7102962732082201,0.79605155897625379,0.14328480378719785,0,0,0.65872036861569916,0.71938385930021398,-6.1344369384129571,4.220192224180991,0.3993726793087527,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.42071190115;GSE234774:-0.815902807054;GSE304399:-0.618208341847,GSE162610:0.0754615097105;GSE234774:0.329953676872;GSE304399:0.573787633425,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,3,0.62944690981855256,0.92579992790002896,-3.3539486771623621,4.612842496799467,0.56671342560335747,2.1132690357437061,82.726840701365916,11.578657762729915,0.0030600351340595417,-21.269410507628248,22.528304327265349,0.35469147439022281,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.26728634177;GSE234774:1.24523838826;GSE304399:1.78843588176,GSE162610:0.107923741728;GSE234774:0.111179658772;GSE304399:0.0459775661781,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,3,0.69587609118144489,1.1497828356485513,-4.2512401652408718,5.6429923476037613,0.60655723952630258,3.5152618684660735,88.934151284262896,18.073625000455085,0.00011894938395808991,-27.249867749298229,28.641619931661122,0.34637822914987848,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.65743245969;GSE234774:1.79237187097;GSE304399:1.84728365639,GSE162610:0.0446159884369;GSE234774:0.059609513852;GSE304399:0.0459775661781,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_MTORC1_SIGNALING,3,0.028617299997276909,0.58885783974771189,-2.5050334916275867,2.5622680916221405,0.96565631255037954,0.55277912753606628,55.442953231287518,4.4886278266637278,0.10600024078332332,-12.022416999452252,12.079651599446807,0.37570964920288247,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.18603940687;GSE234774:0.363560304311;GSE304399:0.816818437986,GSE162610:0.130049051374;GSE234774:0.577237920035;GSE304399:0.446197444299,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V1,3,0.22799589751917035,0.45851162732132472,-1.7448204073967954,2.2008122024351362,0.66829650597800039,0.16465704978940032,30.025273287388828,2.8581747924705372,0.23952741615114492,-7.5517919660793966,8.0077837611177376,0.43196956646993528,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.77538301257;GSE234774:0.577120202957;GSE304399:0.744515536872,GSE162610:0.333118683266;GSE234774:0.39128100038;GSE304399:0.501673790962,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V2,3,0.11143365995741136,0.36679321985628038,-1.4667501887108081,1.6896175086256306,0.78996901360617477,0,0,1.3392155670929355,0.5119093176743339,-4.5491160873772243,4.7719834072920468,0.49382569687612937,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.599986353004;GSE234774:0.359957086601;GSE304399:0.374153433528,GSE162610:0.457715188721;GSE234774:0.555944735093;GSE304399:0.722313200353,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_MYOGENESIS,3,-0.38314315897760787,0.7063024687807774,-3.4221174043060039,2.6558310863507879,0.64186363010600256,1.073928720100024,72.387559127169922,7.2431119335340881,0.026741035942140605,-16.31812160804672,15.551835290091505,0.39024383254199385,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.85025902716;GSE234774:0.396367043485;GSE304399:0.148975617827,GSE162610:0.0368585394524;GSE234774:0.480099720988;GSE304399:0.906043787946,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_NOTCH_SIGNALING,3,0.15970990388044282,1.0181800610706988,-4.2211653152618736,4.5405851230227592,0.88976051860032712,2.6360720231058639,85.202929713213052,13.516189091741357,0.0011614401376969258,-24.19103668220199,24.510456489962877,0.35157501357570631,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.91587596462;GSE234774:1.06349502474;GSE304399:1.25559215584,GSE162610:0.0368585394524;GSE234774:0.123156990165;GSE304399:0.228223992599,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,-0.040315295984965027,0.70396157272041604,-3.0692174784891875,2.9885868865192573,0.95953774354424148,1.0183072747550481,69.652947868494167,6.5904259541691399,0.037060151243664123,-15.673952206358479,15.59332161438855,0.37353093778836416,0.33333333333333331,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.40418802432;GSE234774:0.913159542573;GSE304399:0.241635991228,GSE162610:0.077184890711;GSE234774:0.193842435805;GSE304399:0.828783135561,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,3,0.11012871849427976,1.0059574603411243,-4.2181568942542951,4.4384143312428543,0.92281932207619344,2.5600583121224858,84.821640942354563,13.176654949354271,0.0013763400031560128,-23.904291413512627,24.124548850501188,0.35301810395732469,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.9392089932;GSE234774:0.932045099307;GSE304399:1.25984828524,GSE162610:0.0368585394524;GSE234774:0.165186252808;GSE304399:0.228223992599,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_PANCREAS_BETA_CELLS,3,-0.84201078981781752,0.40286391580886721,-2.5753943168903977,0.8913727372547624,0.17178053753183811,0,0,1.2649721235890794,0.53126938935796486,-5.9608821849023297,4.2768606052666946,0.3995004535164639,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.50134311701;GSE234774:-0.473192910817;GSE304399:-0.625532297431,GSE162610:0.0616476048201;GSE234774:0.532866592553;GSE304399:0.573787633425,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_PEROXISOME,3,-0.16736332864533457,0.87339183078918647,-3.9252650735313077,3.5905384162406389,0.86572798134510798,1.7937077189127413,78.835330003886043,9.4497102972416762,0.0088719989381390672,-20.483472218878354,20.148745561587688,0.35565620696833855,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.93559518223;GSE234774:0.615272479798;GSE304399:0.779900847274,GSE162610:0.0368585394524;GSE234774:0.39128100038;GSE304399:0.501673790962,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,0.40662993641887191,1.1610638244076814,-4.5890244970821881,5.4022843699199319,0.75961713220892091,3.5924561473150591,89.035998832594984,18.241515751984949,0.00010937175568965135,-27.835823081080441,28.649082953918182,0.34562927280181882,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.93693034516;GSE234774:1.15944398322;GSE304399:1.89126479761,GSE162610:0.0368585394524;GSE234774:0.111179658772;GSE304399:0.0323808776674,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,3,0.34872366303145691,1.2188635513715795,-4.8956229234695936,5.5930702495325075,0.80170994078372848,3.9951469217212421,89.788138511747107,19.585067838030103,5.5867154919407928e-05,-29.397842987718018,30.095290313780932,0.34208562661545794,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-2.11761268722;GSE234774:1.28442171446;GSE304399:1.79381556752,GSE162610:0.0368585394524;GSE234774:0.111179658772;GSE304399:0.0459775661781,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,0.41735417670868818,0.49723359109145387,-1.7220692913240838,2.5567776447414601,0.48961274634944157,0.29352827485752114,41.090192034483856,3.3950204033439286,0.18313893589203706,-8.9264117648678649,9.7611201182852412,0.42060938286788191,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.663507921718;GSE234774:0.875743363616;GSE304399:0.873498500525,GSE162610:0.412700836031;GSE234774:0.193842435805;GSE304399:0.446197444299,0.9848464278800354
magnitude_mean_z,injury_d7_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,3,-0.34618011439493662,0.74813250903839634,-3.5651344966233065,2.8727742678334334,0.68902641597877567,1.1575210870108528,69.446933364905803,6.5459877526753338,0.037892810694036959,-16.996755276319366,16.304395047529493,0.3447705867007812,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.61870671035;GSE234774:-0.396674744723;GSE304399:0.993893902532,GSE162610:0.0488964151957;GSE234774:0.593238674067;GSE304399:0.366904566389,0.9848464278800354
