dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE234774,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,0.2014848473447733,0.9325818370568494,0.6381685575364667,0.6185182815648892,1.0,41/155,23.07%,Camk1d;Edn1;Synpo;Tgm1;Skil;Sncb;Gdnf;Ptprj;Rsad2;Cd80;Klk7;Kmt2d;Arhgdig;Snn;Bmpr1b;Lgals7;Msh5;Mefv;Shox2;Mthfr;Tgfb2;Klk8;Stag3;Bard1;Tcf7l1;Calcb;Col2a1;Gpr3;Krt1;Cntfr;Copz2;Thrb;Capn9;Entpd7;Slc12a3;Btg2;Celsr2;Kcnd1;Tnni3;Sptbn2;Lfng,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.6122145304400349,2.991856610735662,0.0,0.0,0.0,99/189,19.49%,Tnfaip2;Ccnl1;Abca1;Serpinb8;Bcl3;Plaur;Tgif1;Icam1;Plau;Bcl6;Pmepa1;Birc3;Plpp3;Atf3;Cflar;Smad3;Cd44;Nfkbie;Rel;Nfkb1;Map3k8;B4galt1;Icosl;Relb;Stat5a;Tnfaip8;Kynu;Ifih1;Socs3;Myc;Olr1;Spsb1;Nfe2l2;Tnfaip3;Zc3h12a;Trib1;Id2;Tnip2;Junb;Cd80;Rnf19b;Slc16a6;Trip10;Bhlhe40;Gadd45a;Cebpb;Rela;Rcan1;Cxcl10;Ifngr2;Tiparp;Il1a;Irf1;Yrdc;Tnf;Sat1;Tubb2a;Bcl2a1d;Plek;Fos;Ninj1;Pdlim5;Gch1;Tlr2;Tank;Serpine1;Fosl2;Marcks;Sdc4;Tap1;Klf6;Tnc;Gadd45b;Il1b;Gem;Phlda1;Jag1;B4galt5;Ptx3;Il6st;Tnip1;Cebpd;Egr1;Cxcl5;Lif;Ccrl2;Nampt;Gfpt2;Cxcl2;Cd69;Il7r;Pfkfb3;Mcl1;Zfp36;Msc;Nfat5;Ier5;Cxcl1;Csf1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.6127482259449001,2.9745631880269032,0.0,0.0,0.0,96/178,19.07%,Tnfaip2;Casp4;Stat3;Icam1;Trim25;Psma2;Slamf7;Vamp5;Sp110;Nfkb1;Ifnar2;Casp8;Il15;Ptpn6;Ddx60;Nod1;Eif2ak2;Parp12;Ifih1;Herc6;Psmb9;Ripk1;Socs3;Mvp;Il10ra;Tdrd7;Plscr1;Nlrc5;Trim14;Tnfaip3;Parp14;Irf2;Ptpn2;Lcp2;Pim1;Epsti1;Irf9;Cfh;Usp18;Cmklr1;Samd9l;Cd38;Irf5;Cxcl10;Fas;Samhd1;Il4ra;Irf1;Trim21;Isoc1;Vamp8;Oas2;Cd40;Nmi;Cd274;Irf8;Oas3;Stat1;Znfx1;Casp1;Zbp1;Fcgr1;Gch1;Hif1a;Gbp3;C1s1;Tor1b;Ifi44;Casp3;Irf7;Rnf213;Tap1;Helz2;Peli1;Ncoa3;Dhx58;Irf4;Sri;Auts2;Oasl1;Il2rb;Ptpn1;Bst2;Lysmd2;Cd86;Psme2;Nampt;Cd69;Rsad2;Casp7;B2m;Rnf31;Trim26;Vcam1;Psmb8;H2-DMa,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.6787100495009464,2.8676758350239235,0.0,0.0,0.0,48/77,17.42%,Stat3;Il10rb;Tgfb1;Cd44;A2m;Ltbr;Map3k8;Osmr;Cntfr;Pik3r5;Tnfrsf1b;Csf3r;Socs3;Cd36;Il3ra;Stam2;Ptpn2;Pim1;Hax1;Irf9;Hmox1;Itga4;Grb2;Il1r1;Cd38;Cxcl10;Ifngr2;Fas;Il4ra;Irf1;Cbl;Il17ra;Tnfrsf21;Tnf;Stat1;Tlr2;Tnfrsf1a;Ifnar1;Il12rb1;Il1b;Il6st;Tnfrsf12a;Ccr1;Ptpn1;Cxcl2;Tyk2;Il13ra1;Il18r1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.6556058895190177,2.854677719435772,0.0,0.0,0.0,54/88,20.98%,Trim25;Tent5a;Sp110;Mov10;Casp8;Il15;Oas1a;Trim12c;Ddx60;Eif2ak2;Parp12;Parp9;Elf1;Ifih1;Herc6;Psmb9;Uba7;Tdrd7;Plscr1;Trim14;Parp14;Irf2;Epsti1;Irf9;Tmem140;Usp18;Samd9l;Cxcl10;Il4ra;Irf1;Trim21;Nmi;Casp1;Gbp3;C1s1;Ifi44;Irf7;Tap1;Helz2;Dhx58;Oasl1;Bst2;Psme2;Ccrl2;Rsad2;B2m;Rnf31;Trim26;Psmb8;Csf1;Lgals3bp;Procr;Ifi35;Stat2,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,0.5486473666800229,2.6925692382612714,0.0,0.0,0.0,84/185,17.50%,Abca1;Axl;Plaur;Icam1;Slc7a2;Nfkb1;Mmp14;Il15;Cybb;Osmr;Icosl;Cd48;Eif2ak2;Stab1;Pik3r5;Met;Rgs1;Tnfrsf1b;Irak2;Osm;Csf3r;P2ry2;Myc;Olr1;Il10ra;Ptafr;Adgre1;Pdpn;Has2;Lcp2;Sgms2;Tlr1;Timp1;Sema4d;Itga5;C3ar1;Msr1;Mefv;Cmklr1;Rela;Il1r1;P2rx7;Nlrp3;Cxcl10;Ifngr2;Il1a;Il4ra;P2rx4;Irf1;Cd40;Clec5a;Gnai3;Nmi;Nod2;Abi1;Raf1;Gch1;Gna15;Tlr2;Hif1a;Calcrl;Serpine1;Irf7;Ifnar1;Lyn;Klf6;Slc28a2;Adrm1;Il1b;Sri;Ptgir;Il2rb;Bst2;Hpn;Pvr;Cxcl5;Lif;Ccrl2;Nampt;Cd69;Il7r;Kcnj2;Il18r1;Slamf1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,0.6527357682840988,2.5764192671777355,0.0,0.0,0.0,26/53,18.53%,Smurf1;Tgif1;Skil;Pmepa1;Ski;Tgfb1;Smad3;Ncor2;Tgfbr1;Acvr1;Cdk9;Id2;Junb;Bcar3;Smurf2;Ifngr2;Ctnnb1;Bmpr1a;Serpine1;Smad6;Map3k7;Wwtr1;Id3;Furin;Smad1;Slc20a1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,0.5301526244073039,2.558796685771493,0.0,0.0,0.0,102/172,28.41%,Bcl3;Icam1;Elf4;Capg;Cd28;Tgfb1;Ifnar2;Il15;Csk;Ptpn6;Icosl;Stab1;Fgr;Fcgr2b;Hcls1;Ncf4;Ccnd3;Ptprc;Lcp2;Tpd52;Gcnt1;Cd80;Tlr1;Gpr65;Spi1;Tlr6;Timp1;Ctss;Was;Eif3a;Map4k1;Traf2;Nlrp3;Ifngr2;Fas;Ly86;Il4ra;Npm1;Cd40;Itgb2;Tnf;Itgal;Ccr2;Irf8;Akt1;Stat1;Abi1;Tlr2;Hif1a;Ikbkb;Trat1;Cdkn2a;Irf7;Tap1;Lyn;Il12rb1;Egfr;Map3k7;Il1b;Irf4;Ccr1;Il2rb;Cd86;Lif;Flna;Ets1;Ccr5;Krt1;Ccnd2;B2m;Eif4g3;Nme1;H2-DMa;Csf1;H2-Oa;Il2;Jak2;Cd3e;Brca1;Socs5;H2-Aa;Cd3g;Klrd1;Il27ra;Cd74;Tap2;Tgfb2;H2-DMb2;Ifngr1;Rps9;St8sia4;Cartpt;Abce1;Tlr3;Psmb10;H2-Ob;Ccl7;Il18rap;Nck1;Cd2;Eif3d;Il16,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,0.5243959623934034,2.53470119078279,0.0,0.0,0.0,84/174,21.37%,Casp4;Mmp12;Plaur;Lgals3;Prkcd;Mmp14;Fdx1;Pik3r5;F7;Kynu;Psmb9;Prcp;Akap10;Olr1;Cd36;Plscr1;Ctsh;Lrp1;Tnfaip3;Irf2;Lcp2;Gngt2;Pim1;Fcer1g;Cpq;Usp8;Apoc1;Timp1;Ctss;Cebpb;Cfh;Ppp4c;Was;Grb2;Mt3;Dyrk2;Notch4;Pik3ca;Irf1;Pik3cg;Gnai3;Adam9;Gnb4;Plat;Casp1;Pdgfb;Ctsc;Plek;Raf1;Dock4;Dusp6;Ctsd;Serpine1;C1s1;Casp3;C1qa;Irf7;C1qc;Fn1;Lyn;Me1;F10;Mmp13;Ctsb;F8;Fyn;C3;Xpnpep1;Itgam;Cblb;Usp16;Pla2g7;Casp7;Prdm4;Cdk5r1;Msrb1;Ppp2cb;Vcpip1;Stx4a;F3;Jak2;Lgmn;Calm3;Prep,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_G2M_CHECKPOINT,0.49078504831940517,2.4097375595241473,0.0,0.0,0.0,74/192,19.19%,Bcl3;Tgfb1;Smad3;Dbf4;Map3k20;Cenpf;E2f3;Syncrip;Tle3;Cdkn2c;Notch2;E2f1;Mapk14;Myc;Ezh2;Cdc25a;Snrpd1;Hmmr;Bub1;Hmgb3;Cdk1;Tnpo2;Top2a;Troap;Cul4a;Casp8ap2;Ss18;Mcm3;Abl1;Sap30;Aurkb;Kif23;Smc4;Cdc27;Kif20b;Kif11;Ttk;Foxn3;Kif2c;Ewsr1;Nolc1;Mcm6;Cdc6;Hif1a;Mnat1;Marcks;Kif4;Mki67;Espl1;Hnrnpd;Tpx2;Ythdc1;Stil;Slc38a1;Knl1;Ndc80;Incenp;Exo1;Rbl1;Orc5;Jpt1;Bard1;Cenpa;Cenpe;Uck2;Prim2;Nup98;Nek2;Pola2;Tfdp1;G3bp1;H2ax;E2f2;Smarcc1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,0.49052315514336015,2.400361766328463,0.0,0.0,0.0,71/188,19.47%,Vwa5a;Plaur;Gpnmb;Emp1;Plau;Map3k1;Prdm1;Birc3;Mafb;Tlr8;Cxcr4;Mmp11;Tnfrsf1b;Atg10;Il1rl2;Il10ra;Ly96;Usp12;Tnfaip3;Trib1;Id2;Fcer1g;Kcnn4;Dnmbp;Akt2;Gadd45g;Lcp1;Sox9;Nin;Ctss;Cfh;Angptl4;C3ar1;Map4k1;Galnt3;Laptm5;Cmklr1;Lat2;F13a1;Nr1h4;Cxcl10;Cd37;Clec4a3;Adam17;Dock2;Ikzf1;Cbl;Yrdc;Itgb2;Irf8;Plat;Zfp277;Dusp6;Spp1;Prelid3b;Sdccag8;Il1b;Prrx1;Nrp1;Adam8;Lif;Ets1;Gfpt2;Fbxo4;Il7r;Ccnd2;Tmem100;Psmb8;Gypc;Il33;St6gal1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,0.483712219759998,2.3755271204286386,0.0,0.0,0.0,97/197,25.58%,Pxn;Akap13;Bcl2l11;Arhgap10;Myh9;Cep192;Cenpf;Arap3;Ezr;Septin9;Ophn1;Capzb;Notch2;Plekhg2;Fgd6;Csnk1d;Stau1;Bub1;Cdk1;Top2a;Trio;Epb41l2;Myo9b;Nin;Palld;Ranbp9;Pif1;Abl1;Abr;Nedd9;Rictor;Fgd4;Kif23;Cyth2;Dock2;Wasf2;Smc4;Cdc27;Kif20b;Itsn1;Dynll2;Kif11;Ttk;Kif2c;Abi1;Dock4;Lats1;Synpo;Pdlim5;Arhgap27;Mark4;Tlk1;Pkd2;Marcks;Kif4;Arhgef12;Espl1;Tpx2;Arhgef11;Rasa2;Ndc80;Incenp;Sac3d1;Arhgef2;Arhgef7;Prex1;Klc1;Dlgap5;Flna;Cenpe;Mapre1;Tubgcp3;Arfgef1;Nek2;Map3k11;Tuba4a;Kntc1;Cntrl;Ect2;Rasa1;Dlg1;Vcl;Arhgef3;Cttn;Arl8a;Bcar1;Map1s;Cdc42ep4;Farp1;Tubgcp5;Rock1;Nck2;Clip2;Arf6;Rab3gap1;Birc5;Brca2,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.4842586752144711,2.346705777174003,0.0,0.0,0.0,99/180,25.98%,Atp6v1d;Tcirg1;Ndufab1;Suclg1;Ndufv2;Atp6v1e1;Cpt1a;Ndufb2;Idh3a;Fdx1;Fh1;Vdac2;Vdac3;Ndufs3;Atp6v1c1;Ndufa7;Ndufb3;Mrps11;Mdh2;Cox5a;Iscu;Cox7b;Mrps30;Ndufs2;Polr2f;Mrps12;Ndufa9;Atp5pb;Atp6v1h;Mrpl34;Mrpl35;Timm17a;Slc25a3;Cox7a2l;Ndufb6;Uqcrc2;Cox7a2;Mdh1;Ndufa6;Ndufb5;Timm10;Ndufa3;Cox5b;Ndufa5;Atp6v1f;Uqcrh;Cox6b1;Ndufv1;Timm8b;Slc25a11;Sdhb;Uqcrc1;Uqcrq;Uqcr10;Cox8a;Uqcrb;Ndufb8;Ndufs8;Ldha;Cox7c;Ndufc1;Slc25a20;Uqcr11;Ndufs7;Ldhb;Casp7;Phb2;Ndufc2;Sdhd;Ndufa1;Ndufa8;Mrpl11;Acaa2;Cox4i1;Bdh2;Ndufa2;Ndufa4;Ndufb7;Cox6c;Timm13;Abcb7;Cox17;Vdac1;Surf1;Idh3g;Bax;Slc25a4;Uqcrfs1;Mpc1;Acadvl;Mrps22;Cox6a1;Tomm22;Prdx3;Decr1;Ndufs6;Etfb;Idh1;Cyb5r3,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,0.47719051803939283,2.276313880666777,0.0,0.0,0.0,59/157,18.53%,Casp4;Lgals3;Emp1;Bcl2l11;Cdk2;Birc3;Atf3;Cflar;Cd44;Erbb2;Casp8;Ddit3;Mgmt;Plcb2;Dnaja1;Hgf;Vdac2;Pmaip1;Bmf;Top2a;Hmox1;Timp1;Gadd45a;Hmgb2;Add1;Nedd9;Rela;Cd38;Crebbp;Bik;Fas;Rnasel;Il1a;Ctnnb1;Irf1;Tnf;Sat1;Lum;Plat;Casp1;Etf1;Gch1;Gna15;Casp3;Tap1;Gadd45b;Il1b;Sod1;Tnfrsf12a;H1f0;Rara;Gsr;Cd69;Bid;Casp7;Ccnd2;Anxa1;Mcl1;Slc20a1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,0.46419809678202545,2.274200699535704,0.0,0.0,0.0,73/192,18.02%,Anxa4;Lrrc8c;Emp1;Capg;Plin2;Cd44;Dhrs3;Map3k8;Swap70;Cd48;Muc1;Mapkapk2;Batf3;Hk2;Ager;Tnfrsf1b;Prkch;Nfkbiz;Myc;Il10ra;Plscr1;Ccnd3;Il3ra;Batf;Gsto1;Pim1;Gpr65;Eomes;Bhlhe40;Itga6;Tlr7;Cxcl10;Il4ra;P2rx4;Tnfrsf21;Icos;Rhoh;Irf8;Cyfip1;Snx9;St3gal4;Ahnak;Capn3;Cdc6;Spp1;Galm;Gbp3;Pou2f1;Casp3;Tnfsf11;Il1rl1;Myo1c;Klf6;Gadd45b;Ncoa3;Glipr2;Phlda1;Irf4;Cst7;Huwe1;Il2rb;Nrp1;Cd86;Lif;Ctsz;Cdc42se2;Uck2;P4ha1;Il18r1;S100a1;Ccnd2;Furin;Tgm2,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_DN,0.4785716566670659,2.2574560478691033,0.0,0.0,0.0,50/144,17.21%,Anxa4;Anxa2;Plpp3;Runx1;Tgfbr2;Dyrk1a;Smad3;Nfkb1;Erbb2;Vav2;Zmiz1;Mgmt;Met;Notch2;Mapk14;Myc;Pik3r3;Has2;Gcnt1;Pik3cd;Nek7;Bhlhe40;Mt1;Rbpms;Sfmbt1;Cdk13;Togaram1;Spop;Map2k5;Rxra;Dab2;Bmpr1a;Scaf8;Pdlim5;Serpine1;Mta1;Ltbp1;Lamc1;Ythdc1;Pparg;Sri;Rasa2;Fyn;Col1a2;Nrp1;Col1a1;Pex14;Col3a1;Map1b;Mgll,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.4600940251289687,2.2451725034463665,0.0,0.0,0.0,101/190,30.54%,Anpep;Plaur;Capg;Pmepa1;Tgfb1;Cd44;Mmp14;Il15;Colgalt1;Bmp1;Pfn2;Pdlim4;Notch2;Fgf2;Itgb5;Lrp1;Tnfaip3;Matn3;Id2;Timp1;Gadd45a;Thbs2;Itga5;Copa;Fas;Igfbp4;Nid2;Col16a1;Sat1;Sparc;Dab2;Lum;Crlf1;Plod2;Spp1;Serpine1;Col7a1;Slc6a8;Fn1;Sdc4;Lama3;Lamc1;Tnc;Gadd45b;Basp1;Gem;Prrx1;Fbln2;Ptx3;Tnfrsf12a;Sdc1;Fap;Tgfbi;Vim;Col1a2;Col5a3;Pvr;Col1a1;Cxcl5;Msx1;Flna;Col3a1;Itgb1;Col4a1;Tgm2;Fstl1;Wipf1;Vcam1;Mylk;Lrrc15;Lgals1;Ccn1;Nnmt;Col5a2;Lama2;Wnt5a;Adam12;Col5a1;Serpinh1;Pdgfrb;Emp3;Gja1;Tfpi2;Postn;Fbn1;Ecm1;Col12a1;Col6a3;Col4a2;Eln;Itgav;Fbn2;Bgn;Fbln1;Lox;Mmp2;Dcn;Col6a2;Vcan;Sfrp4;Fbln5,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.4713105186772668,2.0939772193004376,0.0,2.295522506833005e-05,0.0002,41/102,22.36%,Smad2;Arpc3;Cdk2;Ddit3;Cxcr4;Nod1;Pikfyve;Atf1;Grk2;E2f1;Ripk1;Itpr2;Pik3r3;Cdk1;Rps6ka3;Pin1;Grb2;Dapp1;Traf2;Tbk1;Ralb;Akt1;Sla;Raf1;Tnfrsf1a;Ap2m1;Egfr;Map3k7;Akt1s1;Csnk2b;Hras;Nfkbib;Vav3;Mknk1;Rps6ka1;Pak4;Stat2;Arf1;Ywhab;Map2k3;Rptor,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,0.4033967379006429,1.9836607222788392,0.0,0.00017343947829404928,0.0016,66/195,20.78%,Zfp36l1;Vwa5a;Apaf1;Mdm2;Foxo3;Atf3;Tgfb1;Mapkapk3;Aen;Dgka;Ddit3;Rhbdf2;Irak1;Steap3;Def6;Pvt1;Osgin1;Ccnd3;Notch1;Rnf19b;Hmox1;Phlda3;Gadd45a;Iscu;Fas;Il1a;Vamp8;Rxra;Sat1;Fbxw7;Casp1;Klk8;Pmm1;Fos;Ninj1;Ctsd;Cdkn2a;Rb1;Tap1;St14;Rab40c;Slc35d1;Cebpa;Pidd1;Tnni1;Trp53;Sdc1;Plk3;Hras;S100a10;Ak1;Lif;Pitpnc1;Triap1;Ldhb;Rrad;Ccnd2;Ercc5;Cdk5r1;Rps27l;Ier5;Vdr;Procr;Nol8;Hint1;Stom,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_COAGULATION,0.43624845609346313,1.9759258530505641,0.0,0.00020538885587453203,0.002,52/115,23.62%,Pros1;Plau;Mmp14;A2m;Bmp1;Mmp11;Olr1;Ctsh;Lrp1;Ctse;Capn2;Cpq;Apoc1;Timp1;Cfh;Hmgcs2;Iscu;Adam9;Sparc;Plat;F9;Klk8;Pdgfb;Plek;Dusp6;Serpine1;C1s1;Vwf;C1qa;Fn1;Gng12;F10;Ctsb;F8;Fyn;C3;Hpn;Wdr1;S100a1;Anxa1;Furin;Gda;F3;Rapgef3;Lgmn;Capn5;Prep;Apoa1;Prss23;Sh2b2;Clu;Lta4h,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,0.44935112157672497,1.9721015118859526,0.0,0.000214631354388886,0.0022,33/93,21.31%,Abca1;Ap2s1;Snap23;Ap3b1;Sec24d;Ap1g1;Clta;Ap3s1;Tpd52;Rps6ka3;Atp7a;Rab22a;Vps45;Sec31a;Atp6v1h;Golga4;Ctsc;Bnip3;Stam;Ap2m1;Stx7;Egfr;Copb2;Sod1;Mon2;Vps4b;Cog2;Arfgef1;Napa;Snx2;Galc;Arf1;Arfgap3,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_HYPOXIA,0.40333100062854993,1.9716439302258482,0.0,0.00020441081370370094,0.0022,94/191,32.01%,Plaur;Anxa2;Ndst1;Map3k1;Foxo3;Wsb1;Atf3;Rbpj;Myh9;Plin2;Gcnt2;Ddit3;Cxcr4;Hk2;Pgm2;Tnfaip3;Tpd52;Pim1;Dtna;Ampd3;Bhlhe40;Hmox1;Prdx5;Atp7a;Mt1;Kdm3a;Angptl4;Sap30;Tiparp;Hoxb9;Ppp1r3c;Tpst2;Lxn;Pgk1;Pdgfb;Fos;Serpine1;Fosl2;Sdc4;Mxi1;Egfr;Klf6;Hexa;Ccng2;Tgfbi;Mif;Xpnpep1;Ets1;Ldha;Aldoc;Nedd4l;P4ha1;Pfkfb3;Tgm2;Pgf;Zfp36;Large1;Zfp292;F3;Ccn1;Ccn5;Nfil3;Aldoa;Tpi1;Tmem45a;Plac8;Srpx;Gbe1;Col5a1;Bcan;Stbd1;Adora2b;Kdelr3;Sdc2;Ext1;Chst3;Slc6a6;Casp6;Nr3c1;Eno3;Tktl1;Gpi1;Bgn;Lox;Dcn;Phkg1;Slc25a1;Cited2;Hdlbp;Ppp1r15a;Nagk;Ugp2;Pdk1;Ier3,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_ADIPOGENESIS,0.3980239627853333,1.9548480566705917,0.0,0.00019511941308080546,0.0022,87/195,26.95%,Abca1;Bcl6;Ndufab1;Plin2;Suclg1;Sowahc;Fabp4;Lpl;Map4k3;Idh3a;Stat5a;Cdkn2c;Rreb1;Ucp2;Ndufs3;Cd36;Nkiras1;Esyt1;Gadd45a;Mdh2;Gpam;Angptl4;Cox7b;Angpt1;Ak2;Lpcat3;Itsn1;Riok3;Cmpk1;Dram2;G3bp2;Col15a1;Esrra;Acadl;Tank;Ddt;Ndufa5;Cat;Me1;Pparg;Sod1;Ccng2;Sdhb;Uqcrc1;Uqcrq;Uqcr10;Cox8a;C3;Pex14;Chchd10;Nmt1;Baz2a;Hspb8;Mgll;Uqcr11;Pfkfb3;Col4a1;Ppm1b;Phldb1;Acaa2;Elmod3;Mylk;Sqor;Lama4;Ndufb7;Adcy6;Apoe;Stom;Itih5;Idh3g;Aldoa;Pdcd4;Sorbs1;Ghitm;Gbe1;Itga7;Cox6a1;Prdx3;Ltc4s;Decr1;Ifngr1;Etfb;Idh1;Acly;Gpx3;Grpel1;Gpx4,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_NOTCH_SIGNALING,0.559797600885306,1.9478246352057764,0.0012350761630300535,0.00018663596033816174,0.0022,12/31,18.16%,Ppard;Fbxw11;Notch2;Rbx1;Dtx4;Tcf7l2;Notch1;Sap30;Jag1;Maml2;Arrb1;Dtx2,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,0.39087647793947033,1.9229889086846856,0.0,0.00027641916853114105,0.0034,91/195,27.50%,Tcf19;Syncrip;Chek2;Cdkn2c;Myc;Ezh2;Melk;Nup153;Cdc25a;Spc25;Hmmr;Hmgb3;Cdk1;Top2a;Depdc1a;Mcm3;Hmgb2;Diaph3;Nap1l1;Aurkb;Ak2;E2f8;Smc4;Atad2;Kif18b;Rpa3;Kif2c;Pold3;Nolc1;Mcm6;Ipo7;Cdkn2a;Kif4;Mki67;Espl1;Hnrnpd;Lyar;Hells;Trp53;Dscc1;Eed;Jpt1;Snrpb;Bard1;Dlgap5;Ranbp1;Cenpe;Cdca3;Mms22l;Prim2;Pan2;Dnmt1;Pola2;Mxd3;Ube2t;Nme1;Rrm2;H2ax;Dclre1b;Tbrg4;Gins1;Rbbp7;Timeless;Brca1;Cks2;Bub1b;Rfc2;Cdc20;Ilf3;Tubg1;Tacc3;Chek1;Phf5a;Prps1;Dut;Prkdc;Spag5;Trip13;Birc5;Cdca8;Brca2;Rad1;Ncapd2;Mybl2;Nup205;Cks1b;Ccnb2;Mlh1;Luc7l3;Nop56;Xpo1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V1,0.384880186969651,1.8904101683742451,0.0,0.00029658150788282426,0.0038,84/186,29.85%,Fam120a;Cdk2;Psma2;Ndufab1;Syncrip;Psma6;Psma4;Vdac3;Myc;Snrpd3;Txnl4a;Snrpd1;Ap3s1;Eif2s2;Cox5a;Psmd8;Nap1l1;Aimp2;Psma7;Psmb3;Cct5;Npm1;Serbp1;Slc25a3;Snrpa;Pgk1;Xpot;Psmd3;Etf1;Hspd1;Dhx15;Cct4;Nolc1;Mcm6;Ssb;Mrps18b;Apex1;Psmc4;Eif4a1;Hnrnpd;Cct3;Tcp1;Srsf3;Ranbp1;Ldha;Phb2;Rpl6;C1qbp;Hspe1;Tfdp1;Nme1;Rpl14;Cct2;G3bp1;Smarcc1;Hnrnpa1;Vdac1;Snrpa1;Cdc20;Nhp2;Psmd1;Tyms;Ppia;Impdh2;Snrpb2;Prdx3;Rps6;Dut;Cct7;Abce1;Lsm2;Mrpl23;Nop56;Xpo1;Rps2;Rps3;Snrpg;Rpl22;Eif3d;Dek;Cyc1;Rad23b;H2az1;Snrpd2,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.505547279316103,1.8632993735417411,0.0,0.0003602204549184101,0.0048,17/39,17.74%,Rbpj;Ppard;Ncor2;Maml1;Myc;Notch1;Notch4;Adam17;Ctnnb1;Csnk1e;Hey1;Jag1;Trp53;Numb;Ncstn;Hey2;Ccnd2,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_UP,0.38795548001260344,1.8345844729232068,0.0,0.0005203184348821478,0.0072,47/149,19.64%,Icam1;Prkcd;Bcl2l11;Cdk2;Atf3;Mmp14;Ap2s1;Dnaja1;Mark2;Atp6v1c1;Eif5;Ago2;Ccnd3;Pdap1;Junb;Hmox1;Cyb5r1;Irf1;Polr2h;Fos;Psmc3;Gch1;Casp3;Asns;Slc6a8;Tap1;Ppif;Atp6v1f;Lyn;Dnajb1;Il6st;Msx1;Cdc34;Fkbp4;Bid;Urod;Arrb2;Mgat1;Grina;Rrad;Furin;Tuba4a;Creg1;H2ax;Cdo1;Cxcl1;Stip1,21023,0
GSE234774,injury_d7_vs_uninjured,endpoint,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.47759297142159657,1.8288457901515227,0.0004185851820845542,0.0005574840373737298,0.008,25/47,27.94%,Lsp1;Sbno2;Fes;Hhex;Junb;Txn1;Ndufs2;Lamtor5;Ndufa6;Prdx2;Cat;Scaf4;Sod1;Gsr;Prdx6;Glrx2;Srxn1;Txnrd1;Mgst1;Egln2;Cdkn2d;Msra;Gpx3;Gpx4;Gclm,21023,0
